timestamp,track_id,avail_0,avail_1,avail_2,avail_3,avail_4,avail_5,avail_6,avail_7,avail_8,avail_9,avail_10,avail_11,avail_12,avail_13,avail_14,avail_15,avail_16,avail_17,avail_18,avail_19,avail_20,avail_21,avail_22,avail_23,avail_24,avail_25,avail_26,avail_27,avail_28,avail_29,avail_30,avail_31,avail_32,avail_33,avail_34,avail_35,avail_36,avail_37,avail_38,avail_39,avail_40,avail_41,avail_42,avail_43,avail_44,avail_45,avail_46,avail_47,avail_48,avail_49,coord_x00,coord_y00,coord_x01,coord_y01,coord_x02,coord_y02,coord_x03,coord_y03,coord_x04,coord_y04,coord_x05,coord_y05,coord_x06,coord_y06,coord_x07,coord_y07,coord_x08,coord_y08,coord_x09,coord_y09,coord_x010,coord_y010,coord_x011,coord_y011,coord_x012,coord_y012,coord_x013,coord_y013,coord_x014,coord_y014,coord_x015,coord_y015,coord_x016,coord_y016,coord_x017,coord_y017,coord_x018,coord_y018,coord_x019,coord_y019,coord_x020,coord_y020,coord_x021,coord_y021,coord_x022,coord_y022,coord_x023,coord_y023,coord_x024,coord_y024,coord_x025,coord_y025,coord_x026,coord_y026,coord_x027,coord_y027,coord_x028,coord_y028,coord_x029,coord_y029,coord_x030,coord_y030,coord_x031,coord_y031,coord_x032,coord_y032,coord_x033,coord_y033,coord_x034,coord_y034,coord_x035,coord_y035,coord_x036,coord_y036,coord_x037,coord_y037,coord_x038,coord_y038,coord_x039,coord_y039,coord_x040,coord_y040,coord_x041,coord_y041,coord_x042,coord_y042,coord_x043,coord_y043,coord_x044,coord_y044,coord_x045,coord_y045,coord_x046,coord_y046,coord_x047,coord_y047,coord_x048,coord_y048,coord_x049,coord_y049
1571086775002397836,114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01352,0.01562,-0.00076,0.00244,-0.00116,-0.00610,-0.01053,-0.01697,0.00705,-0.00342,0.01627,0.00610,0.01312,0.01318,0.00156,-0.00305,-0.00491,-0.00989,0.00623,-0.00037,-0.00134,-0.00134,-0.01428,0.00037,-0.00430,0.02649,0.01956,0.05334,0.00095,0.00183,-0.01880,0.00110,-0.01251,-0.03174,-0.00601,-0.04285,0.00360,-0.02600,0.01688,0.00330,-0.00082,0.02283,0.01511,0.03210,0.09195,0.16565,0.03799,0.12964,0.00537,0.09412,-0.02399,0.05408,-0.01898,-0.00342,-0.03262,-0.03369,-0.00992,-0.05225,-0.06808,-0.03357,-0.05292,0.00635,-0.09479,0.00464,-0.13391,-0.02625,-0.14685,-0.03833,-0.14761,0.01636,-0.09549,0.03198,-0.10849,-0.02063,-0.14560,-0.00867,-0.07797,0.00952,-0.08868,0.04614,0.01144,0.11487,0.00415,0.09729,-0.00906,0.07715,-0.01352,0.05054,-0.06360,0.07349,-0.05643,0.06006,-0.03680,0.02893,-0.01221,0.05225,-0.02768,0.03174,-0.01901,0.00989
1571086775002397836,152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.00458,0.01709,-0.01434,0.01013,-0.02304,0.00806,-0.00089,0.04004,0.03052,0.01697,0.04321,0.00049,0.06879,0.01550,0.04959,0.01843,0.05286,0.04529,0.04462,0.04199,0.07974,0.09607,0.12155,0.14258,0.12445,0.16797,0.19717,0.21216,0.20840,0.24072,0.22052,0.20447,0.21967,0.17883,0.14740,0.14551,0.15897,0.15295,0.11249,0.09863,0.06454,0.04041,0.06757,0.03528,0.04810,0.01282,0.08511,0.03503,0.10278,0.06909,0.18896,0.19458,0.11404,0.13062,0.10229,0.09802,0.12982,0.12854,0.15097,0.16882,0.12830,0.11584,0.15106,0.12402,0.16333,0.12280,0.14407,0.14392,0.11938,0.13147,0.10464,0.08728,0.08337,0.06848,0.07520,0.06665,0.08405,0.01514,0.14899,0.07703,0.15567,0.07910,0.09842,0.03809,0.12418,0.09741,0.15543,0.07532,0.10748,0.04883,0.09003,0.06995,0.06714,0.06116,0.02109,0.20581,0.01202,0.32861,0.19128,0.36731
1571086775002397836,192,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.02225,0.01514,0.00888,0.01135,0.01221,0.02478,0.00455,0.04871,0.01630,0.05066,-0.00558,0.06775,-0.01880,0.07898,0.01004,0.06702,-0.00470,0.07959,-0.00082,0.06982,-0.01596,0.07690,0.00522,0.05725,0.01370,0.05017,-0.05807,-0.13879,0.18280,-0.00476,0.15259,0.01013,0.11935,-0.01306,0.09552,0.02454,0.10953,0.04883,0.25192,0.22046,0.19165,0.16431,0.24792,0.27808,0.35574,0.29785,0.36807,0.29297,0.23871,0.15613,0.11328,0.10242,0.13855,0.21899,0.16043,0.27893,0.13763,0.21948,0.13968,0.27539,0.19080,0.42017,0.08704,0.25305,0.07214,0.17444,0.09970,0.13696,0.11533,0.08459,0.16931,0.13806,0.15256,0.02197,0.14124,-0.05444,0.23877,-0.11914,0.13818,-0.14966,0.09811,-0.02246,0.36978,0.18433,0.29410,0.31140,0.43787,0.28735,0.35724,0.05322,0.34735,-0.12073,0.04892,-0.09119,-0.03568,-0.13806,-0.15222,-0.05920,-0.07703,-0.08777
1571086775002397836,225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.00275,-0.00012,-0.02316,0.01428,-0.02469,0.01416,-0.02505,0.01550,-0.03284,0.01355,-0.03525,0.00757,-0.03232,0.00720,-0.03015,0.00696,-0.02887,0.00598,-0.04739,0.02368,-0.03458,0.01660,-0.03128,0.00610,-0.01904,0.00439,-0.00916,-0.01563,-0.01498,0.00195,0.00043,-0.00671,-0.00525,0.00220,-0.00757,0.00586,-0.01834,0.04150,0.01065,0.11511,-0.00403,0.10144,0.02820,0.06689,0.02545,0.06018,0.05002,0.13623,0.03229,0.10339,-0.00354,0.08740,-0.00433,0.07996,-0.01834,0.07605,-0.03421,0.06189,-0.06009,0.06348,-0.07095,0.06934,-0.06979,0.05969,-0.06808,0.05798,-0.05978,0.05017,-0.06750,0.03784,-0.04181,0.01514,0.02103,0.06628,0.08841,0.16833,0.08884,0.11194,0.06085,0.07727,0.02551,0.10046,0.02432,0.14075,-0.00159,0.12146,-0.02808,0.15649,0.01526,0.24719,0.03702,0.27075,0.04236,0.29614,0.04843,0.27612,0.04456,0.21985,0.01874,0.19324
1571086775002397836,226,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.03140,-0.03955,-0.01843,-0.04895,-0.02213,-0.01501,-0.00473,-0.00854,0.00824,0.02380,0.01825,-0.03955,0.03549,0.02844,0.05341,-0.01440,0.02261,-0.00537,-0.00766,-0.00342,0.05032,0.03235,0.03690,0.03955,-0.00372,0.03516,0.02151,0.06885,0.01965,0.07935,0.00635,0.07263,-0.00525,0.03516,0.00146,0.08167,0.04178,0.10950,0.03177,0.03784,-0.02625,0.11914,-0.00467,0.11169,-0.02798,0.13867,-0.05859,-0.00635,0.01233,0.03479,0.00226,0.13342,0.03271,0.12390,-0.00333,0.08508,-0.02139,0.06519,-0.00116,0.07019,0.00226,0.06482,-0.00558,0.03149,-0.00449,-0.00879,-0.04205,-0.02466,-0.03702,-0.07666,-0.03806,-0.07800,-0.12198,-0.01599,-0.11246,-0.01086,-0.08405,-0.02295,-0.06226,-0.02808,-0.03943,0.07764,-0.08374,0.08557,-0.09137,0.06116,-0.10168,0.07642,0.16183,-0.19617,0.42535,-0.19592,0.48563,-0.15979,0.51666,-0.15027,0.51575,-0.33777,0.48883,-0.33850
1571086800002754626,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.06827,0.00635,0.03143,0.16858,0.06027,0.14252,0.04678,0.12921,0.07816,0.15405,0.09134,0.18024,0.00287,0.04510,-0.01022,-0.05731,-0.05002,-0.11334,-0.00357,-0.01849,0.00601,0.02161,-0.04089,-0.04590,-0.02484,-0.07623,-0.05353,-0.06561,-0.00360,0.04462,-0.06433,-0.00208,-0.05875,0.09943,-0.07977,0.09235,-0.06845,0.00610,-0.07578,-0.01569,-0.10205,-0.00690,-0.03903,0.07709,-0.00064,0.11676,-0.05246,0.01746,-0.03677,0.08118,-0.11014,-0.00665,-0.05380,0.05396,-0.04791,0.01105,-0.08240,-0.06927,-0.00693,0.06360,0.01758,0.13586,-0.02466,0.03320,-0.04745,0.02106,0.03806,0.09204,0.22131,0.32904,0.33249,0.53149,0.38101,0.67780,0.18378,0.37738,0.14795,0.32373,0.10492,0.21198,0.09210,0.18524,0.04330,0.06488,0.02792,0.04144,-0.00516,-0.00861,-0.08655,-0.10974,-0.09738,-0.14331,-0.05264,-0.09760,-0.02271,-0.05695,0.01068,-0.05817,0.03506,0.04254
1571086800002754626,370,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00732,-0.00012,0.00208,-0.01483,-0.01111,-0.01605,-0.01541,0.00610,-0.05222,-0.05548,-0.05063,-0.05267,-0.06500,-0.07098,-0.06406,-0.04877,-0.04980,-0.01587,-0.03732,-0.02942,-0.04770,0.00238,-0.06375,0.00012,-0.04160,0.02216,-0.05219,0.01923,-0.06183,0.01508,-0.06537,0.01837,-0.07178,0.02979,-0.09213,0.02893,-0.07755,0.03912,-0.08304,0.03888,-0.08215,0.05872,-0.08005,0.05188,-0.07651,0.04279,-0.06238,0.08130,-0.06308,0.10242,-0.06860,0.10950,-0.05670,0.10706,-0.07535,0.07227,-0.08722,0.04230,-0.08569,0.05682,-0.08511,0.02100,-0.08118,0.03564,-0.08679,0.06189,-0.06210,0.09509,0.00177,0.16754,-0.00253,0.17145,0.00510,0.24329,0.03143,0.30292,0.05261,0.24780,0.06750,0.33752,0.04315,0.29999,0.11887,0.37262,0.16354,0.42322,0.10065,0.33563,0.13223,0.40009,0.10779,0.38403,0.08609,0.36060,0.19958,0.50250,0.21109,0.52863,0.24557,0.52618
1571086800002754626,415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00613,-0.01770,0.01154,-0.03748,0.02698,-0.05579,0.02264,-0.07312,0.01846,-0.10547,0.02954,-0.12561,0.02625,-0.10596,0.01913,-0.09888,0.01297,-0.10016,0.00436,-0.10321,-0.01169,-0.08704,-0.01971,-0.08142,-0.01007,-0.07910,-0.01944,-0.06122,-0.03030,-0.05334,-0.02652,-0.04083,0.04834,0.07434,0.02170,0.04602,0.02496,0.04456,0.02649,0.05225,0.02625,0.05756,0.03793,0.06659,0.04413,0.06970,0.03668,0.05377,0.02695,0.04816,0.02591,0.04474,0.12558,0.01831,0.15704,0.03381,0.15536,0.01227,0.15247,0.01575,0.10861,-0.03186,0.10110,-0.07739,0.08749,-0.10767,0.09494,-0.11377,0.18036,-0.01514,0.20740,-0.13251,0.19443,-0.13220,0.26587,-0.09375,0.41467,0.23743,0.32434,0.13409,0.30249,0.06989,0.29779,-0.05096,0.33841,-0.17804,0.34146,-0.09717,0.27203,-0.14600,0.39923,0.09448,0.45932,0.16754,0.45715,0.14618,0.38708,0.05688,0.43860,0.11084
1571086800002754626,489,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.53378,-0.85895,-1.06345,-1.69696,-1.62103,-2.56549,-2.17191,-3.40668,-2.74564,-4.28400,-3.30069,-5.16589,-3.86823,-5.97949,-4.45541,-6.84076,-4.98309,-7.61896,-5.56750,-8.51440,-6.12357,-9.35529,-6.62585,-10.10687,-7.04950,-10.70483,-7.50214,-11.27295,-8.09192,-12.07123,-8.47217,-12.71918,-8.91855,-13.40295,-9.38754,-14.11652,-9.86166,-14.87714,-10.37454,-15.65411,-10.97549,-16.55591,-11.49005,-17.38855,-12.00354,-18.22485,-12.53162,-19.07092,-13.06332,-19.90381,-13.58868,-20.73798,-14.11032,-21.59296,-14.64798,-22.44373,-15.17291,-23.30170,-15.69965,-24.12933,-17.08041,-25.72589,-17.68488,-26.53760,-18.32275,-27.50910,-19.00034,-28.49738,-19.67358,-29.49555,-20.26617,-30.39050,-20.88538,-31.29120,-21.49780,-32.20020,-22.10541,-33.16052,-22.71372,-34.06885,-23.30969,-34.97583,-23.89719,-35.91174,-24.51978,-36.83875,-25.14087,-37.75848,-25.77054,-38.67841,-26.36847,-39.58716,-26.97223,-40.49860,-27.57114,-41.41699,-28.18787,-42.33832,-28.79865,-43.26166
1571086800002754626,597,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07666,-0.05750,0.03537,-0.01495,0.12238,-0.06232,0.16507,-0.08905,0.12225,-0.14130,0.11942,-0.11243,0.08160,-0.09424,0.05627,-0.07489,0.09857,-0.08344,0.00031,-0.00482,0.04147,-0.03326,0.02011,-0.00800,0.00790,-0.00562,0.00723,-0.00671,0.00449,-0.00537,0.00650,0.00073,0.02081,0.00256,-0.00882,-0.02094,-0.00439,-0.02539,-0.02240,-0.01270,-0.02103,-0.01410,0.01413,0.00293,-0.00137,0.02069,-0.00803,0.00793,-0.03793,0.01447,-0.01691,-0.01166,-0.01947,-0.03595,-0.03497,-0.05359,-0.01257,-0.06219,-0.00644,-0.06281,0.01407,-0.06830,0.02454,-0.07306,0.02490,-0.05963,0.00183,-0.03101,-0.00745,0.01154,-0.00067,0.02869,0.02396,0.02234,0.04318,0.00110,0.07626,0.02063,0.07877,0.01227,0.09857,0.01587,0.12177,-0.01410,0.09705,0.00104,0.08310,-0.01428,0.07162,-0.01746,0.07605,0.00360,-0.03839,-0.07990,-0.03067,-0.07458,-0.06073,-0.05969,-0.00198,0.03680
1571086855402211806,102,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00311,0.01947,-0.01691,0.03638,-0.03418,0.05328,-0.03137,0.03790,-0.02374,0.03534,-0.01239,0.01819,-0.00946,0.01013,-0.00220,0.00629,0.02594,-0.00812,0.02771,0.01825,-0.00635,0.03790,0.04877,0.02600,0.04272,0.01520,0.03900,0.00171,0.05963,-0.00189,0.07422,0.01398,0.08307,0.00854,0.06854,-0.00543,0.05902,-0.03424,0.05188,-0.02832,0.02515,-0.01251,0.06012,-0.04364,0.04535,-0.02832,0.02997,-0.03400,0.02478,-0.01801,-0.00989,0.00629,-0.00555,0.01501,0.03064,0.00006,0.06659,-0.00836,0.09973,-0.01593,0.09180,-0.02197,0.10834,0.06934,0.09546,0.04858,0.07953,0.05121,0.06689,0.02551,0.06635,0.01526,0.06940,0.00354,0.07556,0.00519,0.06464,-0.01196,0.05383,-0.01422,0.05664,-0.01642,0.05878,-0.01392,0.06079,-0.01605,0.05872,-0.01501,0.05402,-0.00079,0.06134,0.01447,0.04871,0.00299,0.03345,0.03223,0.01538,-0.00403,0.00861,-0.00958
1571086855402211806,431,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00781,-0.00922,0.01794,0.00092,0.03522,0.02057,0.02905,0.05847,0.04840,0.05963,0.04950,0.06183,0.07440,0.04968,0.06653,0.06006,0.06439,0.06628,0.07477,0.06061,0.07288,0.06171,0.06915,0.06464,0.05450,0.08185,0.03558,0.09320,0.02283,0.10278,0.01080,0.11243,0.01276,0.10901,0.00793,0.10419,0.00916,0.10083,-0.00110,0.09662,-0.01923,0.11505,-0.02002,0.09961,-0.02472,0.09375,-0.01270,0.08618,-0.01489,0.09692,-0.02533,0.10339,-0.03369,0.10779,-0.02795,0.11078,-0.00562,0.10999,0.00623,0.10406,0.00677,0.10077,0.01166,0.10309,0.00116,0.11475,-0.00745,0.11127,-0.00763,0.11334,-0.00732,0.11676,-0.00775,0.11810,-0.01312,0.12732,-0.01733,0.12573,-0.01733,0.12225,-0.00549,0.11945,-0.00531,0.11615,-0.00262,0.11389,-0.01239,0.12024,-0.00604,0.11438,-0.01611,0.11853,-0.01880,0.11407,-0.02759,0.10083,-0.02112,0.10516,-0.03766,0.09076
1571086855402211806,566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.02429,0.03662,-0.06934,0.03992,-0.05103,0.00140,-0.04132,-0.01367,-0.05078,0.01904,-0.02649,0.02380,-0.04510,0.02533,-0.05115,0.04242,-0.08478,0.06586,-0.10657,0.06824,-0.10315,0.05267,-0.11560,0.06335,-0.12616,0.07556,-0.10638,0.04675,-0.13348,0.05817,-0.08948,0.03564,-0.08551,0.02478,-0.12982,0.06543,-0.14441,0.06146,-0.16333,0.03595,-0.14886,0.02869,-0.10773,0.02100,-0.11517,0.02777,-0.10431,0.00970,-0.10535,-0.01343,-0.10883,0.02405,-0.08258,0.02850,-0.05908,0.03912,-0.06653,0.05865,-0.09308,0.06329,-0.08911,0.03558,-0.12573,0.01288,-0.10046,0.02325,-0.10681,0.03503,-0.10583,0.03204,-0.10065,0.02826,-0.09253,0.04614,-0.09399,0.04181,-0.09100,0.04199,-0.09778,0.04901,-0.07971,0.04285,-0.07843,0.05206,-0.10333,0.04736,-0.11304,0.05170,-0.12280,0.05475,-0.10669,0.03253,-0.11267,0.02551,-0.11639,0.01984,-0.11914,0.02533,-0.12543,0.04639
1571086855402211806,605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.00122,-0.02783,0.02271,0.00433,-0.00775,0.00793,0.00732,0.02802,-0.02026,0.00916,-0.02985,-0.02039,-0.03662,-0.01984,0.00299,-0.00427,-0.02179,0.02332,-0.01807,0.04999,-0.01636,0.04291,-0.01428,0.01984,-0.02362,0.03510,-0.02625,0.03870,-0.00055,0.04187,0.00684,0.03693,0.01141,0.04034,0.00189,0.02618,-0.01154,0.01154,-0.01910,0.01630,-0.00830,-0.00024,0.00452,-0.03021,0.01288,0.00378,0.03180,0.00720,0.02148,0.00055,0.03699,0.02045,0.04877,0.04895,0.04968,0.05682,0.06982,0.01196,0.02777,0.01508,0.06158,0.00513,0.01764,0.02264,0.00104,0.02570,-0.01276,0.02856,-0.01740,0.02728,-0.01660,0.02136,0.00543,0.00372,-0.00146,0.03204,-0.01227,0.03979,0.01361,0.01819,0.00568,0.04633,-0.01532,0.03107,0.01257,0.00885,-0.01752,0.01544,-0.02057,0.02051,-0.02832,0.02802,-0.03967,0.01184,-0.02606,0.00433,-0.02869,0.01178,-0.04230,0.01605
1571086855402211806,642,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02136,-0.01019,0.03864,0.02582,-0.00189,-0.02832,0.01178,0.00177,0.01477,0.05310,0.01514,0.05383,-0.05670,-0.06561,-0.06152,-0.04834,-0.01880,0.01019,-0.07385,0.02673,-0.01288,0.01697,0.01733,0.04236,0.03809,0.07751,0.00806,0.07336,-0.00061,0.04004,-0.00830,0.06757,-0.02325,0.08551,-0.02887,0.07910,-0.01892,0.05988,-0.05450,-0.00507,-0.03912,-0.02960,-0.09119,-0.03088,-0.06384,-0.05035,-0.04041,-0.04846,-0.02063,-0.04565,-0.08563,-0.04840,-0.08362,-0.08081,-0.06787,-0.07672,-0.18188,0.05048,-0.13861,0.02673,-0.10876,0.00604,-0.05389,0.01605,-0.06989,0.02808,-0.05627,-0.01184,-0.03241,0.00110,-0.06305,-0.03015,-0.04932,-0.04730,-0.07703,-0.06543,-0.07306,-0.03265,-0.05060,-0.02423,-0.07568,0.01343,-0.03815,-0.00964,-0.07471,0.01489,-0.05524,-0.04291,-0.04315,-0.04846,-0.06659,-0.06158,-0.06055,-0.07007,-0.06213,-0.06403,-0.04773,-0.02484,-0.08691,-0.06616
1571086855402211806,692,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17120,-0.24286,0.38330,-0.48987,0.57776,-0.68823,0.77167,-0.86084,0.97260,-1.02252,1.14954,-1.18573,1.33948,-1.32379,1.52985,-1.40564,1.71320,-1.52954,1.89221,-1.66101,2.08771,-1.78168,2.24310,-1.87903,2.38715,-1.96893,2.58630,-2.08923,2.77417,-2.17255,2.90564,-2.23724,3.04987,-2.32361,3.18195,-2.39349,3.28986,-2.45428,3.35272,-2.51581,3.44635,-2.54279,3.54340,-2.58087,3.31689,-2.44873,3.36169,-2.54779,3.46185,-2.53076,3.49567,-2.54480,3.51526,-2.56805,3.52625,-2.60504,3.52191,-2.64124,3.52374,-2.62750,3.51068,-2.62799,3.49658,-2.62097,3.53192,-2.62823,3.51135,-2.61792,3.50653,-2.60663,3.50452,-2.58740,3.49829,-2.59680,3.51868,-2.61798,3.50134,-2.61859,3.47388,-2.61108,3.49567,-2.55688,3.47925,-2.56201,3.45941,-2.57043,3.44592,-2.56641,3.44720,-2.52289,3.46393,-2.48962,3.42346,-2.46759,3.37872,-2.44208,3.32990,-2.43512,3.30389,-2.40778
1571086880402372716,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.04144,0.02826,-0.00269,0.00229,-0.03998,0.02444,0.00031,-0.00052,-0.05475,0.03534,-0.07196,0.04819,-0.01746,0.01151,0.00507,-0.02448,-0.04944,0.02686,0.03070,-0.01630,-0.03802,-0.00830,-0.09406,0.01755,-0.09076,0.04221,-0.05225,0.02893,-0.03278,0.02167,-0.04535,0.06329,0.00110,0.03076,-0.03186,0.05148,0.00757,0.01385,0.03082,0.00107,0.04657,-0.01080,-0.00775,0.02081,-0.04724,0.02789,-0.03082,0.01715,0.00531,-0.00659,-0.03070,0.02084,-0.07416,0.04953,0.00592,-0.01025,0.06940,-0.03757,0.07257,-0.04117,0.07892,-0.04669,0.07898,-0.04691,0.07831,-0.04636,0.12476,-0.07742,0.13849,-0.09656,0.02612,0.01276,0.03558,0.00058,-0.03241,0.03833,0.02661,-0.03091,-0.02502,-0.00153,0.04419,-0.03687,0.08282,-0.08630,-0.00830,-0.02817,0.05615,-0.05075,0.04187,-0.05951,-0.00836,-0.01288,0.02478,-0.01840,0.03833,-0.03513,0.07709,-0.07187,0.06372,-0.07639
